,vin,visitas,year_modelo,ultimo_kilometraje,num_servicios,num_rep_llantas,num_rep_frenos,num_rep_amortiguadores,num_rep_transmision
48927,MALB25BC3PM367725,1,2023,4135,1,0,0,0,0
48928,MALB25BC3PM367739,1,2023,1,1,0,0,0,0
48929,MALB25BC3PM367756,3,2023,9918,2,0,0,0,0
48930,MALB25BC3PM367787,1,2023,6895,1,0,0,0,0
48931,MALB25BC3PM367790,1,2023,3819,3,1,0,0,0
48932,MALB25BC3PM368258,1,2023,1,0,0,0,0,0
48933,MALB25BC3PM368275,1,2023,5633,1,0,0,0,0
48934,MALB25BC3PM368289,3,2023,40445,3,0,0,0,0
48935,MALB25BC3PM368356,1,2023,3378,1,0,0,0,0
48936,MALB25BC3PM369233,2,2023,9854,2,0,0,0,0
48937,MALB25BC3PM369247,3,2023,7662,2,0,0,0,0
48938,MALB25BC3PM376540,1,2023,5714,1,0,0,0,0
48939,MALB25BC3PM376554,1,2023,20428,1,0,0,0,0
48940,MALB25BC3PM376568,1,2023,4517,2,0,0,0,0
48941,MALB25BC3PM377039,1,2023,4117,1,0,0,0,0
48942,MALB25BC3PM377042,1,2023,5967,1,0,0,0,0
48943,MALB25BC3PM378420,1,2023,2628,1,0,0,0,0
48944,MALB25BC3PM378434,1,2023,2176,1,0,0,0,0
48945,MALB25BC3PM378448,1,2023,11048,1,0,0,0,0
48946,MALB25BC3PM378451,1,2023,6254,1,0,0,0,0
48947,MALB25BC3PM378482,2,2023,6689,5,2,0,0,0
48948,MALB25BC3PM379454,1,2023,2885,1,0,0,0,0
48949,MALB25BC3PM379468,1,2023,5332,1,0,0,0,0
48950,MALB25BC3PM379471,1,2023,3378,1,0,0,0,0
48951,MALB25BC3PM379812,2,2023,30764,2,0,0,0,0
48952,MALB25BC3PM381768,2,2023,9931,1,0,0,0,0
48953,MALB25BC3PM381771,4,2023,9045,5,0,0,0,0
48954,MALB25BC3PM381785,2,2023,9302,2,0,0,0,0
48955,MALB25BC3PM381799,4,2023,9796,4,0,0,0,0
48956,MALB25BC3PM381835,2,2023,9398,2,0,0,0,0
48957,MALB25BC3PM381849,2,2023,7978,2,0,0,0,0
48958,MALB25BC3PM382368,1,2023,4553,1,0,0,0,0
48959,MALB25BC3PM382399,1,2023,6696,2,0,0,0,0
48960,MALB25BC3PM382418,1,2023,3543,1,0,0,0,0
48961,MALB25BC3PM382726,2,2023,6241,2,0,0,0,0
48962,MALB25BC3PM382743,1,2023,5279,1,0,0,0,0
48963,MALB25BC3PM382757,2,2023,5653,0,0,0,0,0
48964,MALB25BC3PM382760,1,2023,10120,1,0,0,0,0
48965,MALB25BC3PM382774,1,2023,4947,4,1,0,0,0
48966,MALB25BC3PM382788,1,2023,6415,1,0,0,0,0
48967,MALB25BC3PM382791,1,2023,6403,2,0,0,0,0
48968,MALB25BC3PM383360,1,2023,6014,2,0,0,0,0
48969,MALB25BC3PM384329,1,2023,1,1,0,0,0,0
48970,MALB25BC3PM384363,1,2023,4829,1,0,0,0,0
48971,MALB25BC3PM384623,1,2023,5,0,0,0,0,0
48972,MALB25BC3PM384654,3,2023,30523,12,0,0,0,0
48973,MALB25BC3PM384668,2,2023,6853,1,0,0,0,0
48974,MALB25BC3PM384671,1,2023,6314,3,1,0,0,0
48975,MALB25BC3PM384685,1,2023,6670,4,1,0,0,0
48976,MALB25BC3PM384766,2,2023,5842,1,0,0,0,0
48977,MALB25BC3PM384864,1,2023,6924,1,0,0,0,0
48978,MALB25BC3PM384878,1,2023,4,1,0,0,0,0
48979,MALB25BC3PM384881,1,2023,7225,1,0,0,0,0
48980,MALB25BC3PM384895,1,2023,6500,2,0,0,0,0
48981,MALB25BC3PM384900,2,2023,9163,6,2,0,0,0
48982,MALB25BC3PM385156,1,2023,2895,1,0,0,0,0
48983,MALB25BC3PM385397,1,2023,4790,2,0,0,0,0
48984,MALB25BC3PM385433,1,2023,19949,1,0,0,0,0
48985,MALB25BC3PM385464,1,2023,7379,0,0,0,0,0
48986,MALB25BC3PM385478,2,2023,13254,1,0,0,0,0
48987,MALB25BC3PM385481,1,2023,29676,1,0,0,0,0
48988,MALB25BC3PM385576,1,2023,7321,2,0,0,0,0
48989,MALB25BC3PM386016,5,2023,9611,3,0,0,0,0
48990,MALB25BC3PM386033,1,2023,2563,1,0,0,0,0
48991,MALB25BC3PM386050,1,2023,9658,2,0,0,0,0
48992,MALB25BC3PM386324,1,2023,8673,1,0,0,0,0
48993,MALB25BC3PM386338,2,2023,6861,2,0,0,0,0
48994,MALB25BC3PM386341,2,2023,30145,2,0,0,0,0
48995,MALB25BC3PM386369,1,2023,5842,2,0,0,0,0
48996,MALB25BC3PM389806,1,2023,7750,1,0,0,0,0
48997,MALB25BC3PM389823,1,2023,6131,1,0,0,0,0
48998,MALB25BC3PM389837,2,2023,2,1,0,0,0,0
48999,MALB25BC3PM390793,1,2023,1701,2,0,0,0,0
49000,MALB25BC3PM391250,1,2023,1,4,0,0,0,0
49001,MALB25BC3PM396173,1,2023,9417,1,0,0,0,0
49002,MALB25BC3PM396190,3,2023,18362,1,0,0,0,0
49003,MALB25BC3PM396657,3,2023,35735,6,0,0,0,0
49004,MALB25BC3PM396660,1,2023,5277,1,0,0,0,0
49005,MALB25BC3PM396674,2,2023,3228,2,0,0,0,0
49006,MALB25BC3PM396691,2,2023,5,1,0,0,0,0
49007,MALB25BC3PM396707,1,2023,4500,1,0,0,0,0
49008,MALB25BC3PM396710,1,2023,10083,1,0,0,0,0
49009,MALB25BC3PM396724,1,2023,1,1,0,0,0,0
49010,MALB25BC3PM396738,1,2023,6763,2,0,0,0,0
49011,MALB25BC3PM396741,2,2023,21510,2,0,0,0,0
49012,MALB25BC3PM396755,1,2023,6211,5,1,1,0,0
49013,MALB25BC3PM396786,1,2023,6003,2,0,0,0,0
49014,MALB25BC3PM416695,3,2023,30011,2,0,0,0,0
49015,MALB25BC3PM416728,1,2023,5410,1,0,0,0,0
49016,MALB25BC3PM416731,1,2023,2802,4,1,0,0,0
49017,MALB25BC4MM065484,4,2021,8310,5,2,0,0,0
49018,MALB25BC4MM065906,2,2021,4044,3,0,0,0,0
49019,MALB25BC4MM065954,5,2021,26406,5,0,0,0,0
49020,MALB25BC4MM065968,5,2021,53142,4,0,0,0,0
49021,MALB25BC4MM065985,1,2021,16552,4,1,0,0,0
49022,MALB25BC4MM065999,6,2021,90614,5,0,0,0,0
49023,MALB25BC4MM066019,5,2021,4145,7,0,0,0,0
49024,MALB25BC4MM066036,1,2021,25306,0,0,0,0,0
49025,MALB25BC4MM066053,5,2021,5300,5,0,0,0,0
49026,MALB25BC4MM066067,6,2021,9254,7,0,0,0,0
49027,MALB25BC4MM066070,9,2021,98064,8,0,0,0,0
49028,MALB25BC4MM066084,2,2021,6275,13,6,0,0,0
49029,MALB25BC4MM066098,6,2021,914,6,1,0,0,0
49030,MALB25BC4MM066103,4,2021,59665,4,0,0,0,0
49031,MALB25BC4MM066117,8,2021,94125,11,0,0,0,0
49032,MALB25BC4MM066165,3,2021,6276,2,0,0,0,0
49033,MALB25BC4MM066179,4,2021,29314,4,0,0,0,0
49034,MALB25BC4MM066182,2,2021,26458,2,0,0,0,0
49035,MALB25BC4MM066246,3,2021,7052,3,0,0,0,0
49036,MALB25BC4MM066263,4,2021,72980,6,0,0,0,0
49037,MALB25BC4MM066277,9,2021,9708,2,0,0,0,0
49038,MALB25BC4MM066280,2,2021,6200,3,1,0,0,0
49039,MALB25BC4MM066313,1,2021,4468,1,0,0,0,0
49040,MALB25BC4MM066327,7,2021,4303,16,5,0,0,0
49041,MALB25BC4MM066330,2,2021,16060,2,0,0,0,0
49042,MALB25BC4MM066344,1,2021,12783,1,0,0,0,0
49043,MALB25BC4MM066358,3,2021,53069,3,0,0,0,0
49044,MALB25BC4MM066361,1,2021,1,0,0,0,0,0
49045,MALB25BC4MM066389,2,2021,4272,7,3,0,0,0
49046,MALB25BC4MM066408,2,2021,19873,2,0,0,0,0
49047,MALB25BC4MM066411,1,2021,9028,0,0,0,0,0
49048,MALB25BC4MM066439,4,2021,6980,4,0,0,0,0
49049,MALB25BC4MM066456,1,2021,44064,1,0,0,0,0
49050,MALB25BC4MM066473,1,2021,19267,1,0,0,0,0
49051,MALB25BC4MM066487,4,2021,33550,3,0,0,0,0
49052,MALB25BC4MM066490,3,2021,36525,3,0,0,0,0
49053,MALB25BC4MM066506,3,2021,61918,7,0,0,0,0
49054,MALB25BC4MM066523,5,2021,48202,5,0,0,0,0
49055,MALB25BC4MM066554,3,2021,58671,3,0,0,0,0
49056,MALB25BC4MM066604,3,2021,23519,10,0,0,0,0
49057,MALB25BC4MM066618,9,2021,63208,8,0,0,0,0
49058,MALB25BC4MM066666,3,2021,6813,13,5,0,0,0
49059,MALB25BC4MM066702,5,2021,4168,7,0,0,0,0
49060,MALB25BC4MM066733,6,2021,6,14,5,0,0,0
49061,MALB25BC4MM066747,5,2021,6140,11,7,3,0,0
49062,MALB25BC4MM066750,4,2021,5060,6,0,0,0,0
49063,MALB25BC4MM066778,1,2021,1281,0,0,0,0,0
49064,MALB25BC4MM066781,4,2021,7883,13,5,0,0,0
49065,MALB25BC4MM066795,4,2021,8040,4,0,0,0,0
49066,MALB25BC4MM066828,4,2021,59701,6,0,0,0,0
49067,MALB25BC4MM066831,2,2021,47976,3,0,0,0,0
49068,MALB25BC4MM066862,4,2021,6479,12,5,0,0,0
49069,MALB25BC4MM066876,2,2021,32250,9,0,0,0,0
49070,MALB25BC4MM066909,4,2021,50980,4,0,0,0,0
49071,MALB25BC4MM066926,5,2021,8547,5,0,0,0,0
49072,MALB25BC4MM066943,4,2021,6296,12,4,0,0,0
49073,MALB25BC4MM066957,2,2021,32202,0,0,0,0,0
49074,MALB25BC4MM066960,1,2021,20852,1,0,0,0,0
49075,MALB25BC4MM066974,6,2021,8136,6,0,1,0,0
49076,MALB25BC4MM067056,3,2021,56628,3,2,0,0,0
49077,MALB25BC4MM067073,5,2021,58282,6,0,1,0,0
49078,MALB25BC4MM067090,5,2021,54578,5,0,0,0,0
49079,MALB25BC4MM067106,6,2021,9257,6,0,0,0,0
49080,MALB25BC4MM067123,5,2021,9130,14,0,0,3,0
49081,MALB25BC4MM067137,2,2021,10994,2,1,0,0,0
49082,MALB25BC4MM067168,5,2021,8525,15,7,0,0,0
49083,MALB25BC4MM067185,2,2021,70045,7,0,1,0,0
49084,MALB25BC4MM067199,6,2021,5133,6,0,0,0,0
49085,MALB25BC4MM067221,1,2021,10579,1,0,0,0,0
49086,MALB25BC4MM067235,6,2021,9217,12,3,0,0,0
49087,MALB25BC4MM067249,1,2021,6,0,0,0,0,0
49088,MALB25BC4MM067252,3,2021,45864,4,1,0,0,0
49089,MALB25BC4MM067297,5,2021,8737,8,0,0,0,0
49090,MALB25BC4MM067302,3,2021,36711,5,0,0,0,0
49091,MALB25BC4MM067509,7,2021,5840,10,0,0,0,0
49092,MALB25BC4MM067512,3,2021,9106,3,0,0,0,0
49093,MALB25BC4MM067526,2,2021,22253,2,0,0,0,0
49094,MALB25BC4MM067574,5,2021,5662,4,0,0,0,0
49095,MALB25BC4MM067610,4,2021,5149,3,0,0,0,0
49096,MALB25BC4MM067624,6,2021,9805,6,0,0,0,0
49097,MALB25BC4MM067638,4,2021,60868,7,0,0,0,0
49098,MALB25BC4MM067641,2,2021,30474,6,0,0,0,0
49099,MALB25BC4MM067655,4,2021,44001,2,0,0,0,0
49100,MALB25BC4MM067672,5,2021,4674,18,7,0,0,0
49101,MALB25BC4MM067686,5,2021,5913,4,0,0,0,0
49102,MALB25BC4MM067705,4,2021,7353,4,0,0,0,0
49103,MALB25BC4MM067719,5,2021,7481,4,0,0,0,0
49104,MALB25BC4MM067722,5,2021,9757,12,5,0,0,0
49105,MALB25BC4MM067753,4,2021,60314,6,0,0,0,0
49106,MALB25BC4MM067977,1,2021,99029,2,0,0,0,0
49107,MALB25BC4MM067980,1,2021,32381,0,0,0,0,0
49108,MALB25BC4MM068000,5,2021,3878,5,0,0,0,0
49109,MALB25BC4MM068238,4,2021,41684,4,0,0,0,0
49110,MALB25BC4MM068255,5,2021,7467,6,0,0,0,0
49111,MALB25BC4MM068269,3,2021,9669,9,4,0,0,0
49112,MALB25BC4MM068272,3,2021,41817,6,0,0,0,0
49113,MALB25BC4MM069390,5,2021,7822,9,0,0,0,0
49114,MALB25BC4MM069406,9,2021,90759,7,1,0,0,0
49115,MALB25BC4MM069437,5,2021,4477,5,0,0,0,0
49116,MALB25BC4MM069440,3,2021,29704,3,0,0,0,0
49117,MALB25BC4MM069454,6,2021,76767,10,0,0,0,0
49118,MALB25BC4MM069468,1,2021,3077,0,0,0,0,0
49119,MALB25BC4MM069471,5,2021,8022,5,0,0,0,0
49120,MALB25BC4MM069485,5,2021,44897,7,0,0,0,0
49121,MALB25BC4MM069714,4,2021,8040,0,0,0,0,0
49122,MALB25BC4MM069728,6,2021,4434,16,0,1,0,0
49123,MALB25BC4MM069731,4,2021,8231,4,0,0,0,0
49124,MALB25BC4MM069745,8,2021,92348,8,0,0,0,0
49125,MALB25BC4MM069759,6,2021,82020,7,0,0,0,0
49126,MALB25BC4MM069762,1,2021,26183,1,0,0,0,0
49127,MALB25BC4MM069793,5,2021,39096,4,0,0,0,0
49128,MALB25BC4MM069812,1,2021,12542,1,0,0,0,0
49129,MALB25BC4MM069938,1,2021,24809,1,0,0,0,0
49130,MALB25BC4MM069972,3,2021,46222,6,0,0,0,0
49131,MALB25BC4MM070006,3,2021,6334,8,4,0,0,0
49132,MALB25BC4MM070023,1,2021,8913,2,1,0,0,0
49133,MALB25BC4MM070037,5,2021,7507,5,0,0,0,0
49134,MALB25BC4MM070040,1,2021,7831,1,0,0,0,0
49135,MALB25BC4MM070149,6,2021,7413,5,0,0,0,0
49136,MALB25BC4MM070152,2,2021,5589,2,0,0,0,0
49137,MALB25BC4MM070202,3,2021,39128,5,0,0,0,0
49138,MALB25BC4MM070216,2,2021,34170,1,0,0,0,0
49139,MALB25BC4MM070538,5,2021,52835,5,0,0,0,0
49140,MALB25BC4MM074833,6,2021,8557,5,0,0,0,0
49141,MALB25BC4MM074847,5,2021,9720,4,0,0,0,0
49142,MALB25BC4MM077148,2,2021,3430,2,0,0,0,0
49143,MALB25BC4MM077151,2,2021,25171,5,0,0,0,0
49144,MALB25BC4MM077165,8,2021,8666,7,2,0,0,0
49145,MALB25BC4MM077294,5,2021,8301,0,0,0,0,0
49146,MALB25BC4MM077313,5,2021,4609,9,0,0,0,0
49147,MALB25BC4MM077327,4,2021,40991,4,0,1,0,0
49148,MALB25BC4MM077344,2,2021,52657,1,0,0,0,0
49149,MALB25BC4MM079546,7,2021,41588,5,1,0,0,0
49150,MALB25BC4MM079997,1,2021,5502,7,2,0,0,0
49151,MALB25BC4MM080423,2,2021,30610,2,0,0,0,0
49152,MALB25BC4MM080910,2,2021,8593,5,2,0,0,0
49153,MALB25BC4MM081314,2,2021,23953,1,0,0,0,0
49154,MALB25BC4MM082639,5,2021,43081,5,0,0,0,0
49155,MALB25BC4MM082642,1,2021,10,0,0,0,0,0
49156,MALB25BC4MM082656,5,2021,8190,4,0,0,0,0
49157,MALB25BC4MM082947,1,2021,318,0,0,0,0,0
49158,MALB25BC4MM082950,1,2021,37822,1,0,0,0,0
49159,MALB25BC4MM082978,2,2021,4754,4,0,0,0,0
49160,MALB25BC4MM082981,4,2021,46850,7,0,0,0,0
49161,MALB25BC4MM082995,3,2021,30489,4,1,0,0,0
49162,MALB25BC4MM083001,2,2021,55441,2,0,0,0,0
49163,MALB25BC4MM084634,6,2021,7899,6,0,0,0,0
49164,MALB25BC4MM084651,4,2021,6288,4,0,0,0,0
49165,MALB25BC4MM084665,7,2021,7749,15,6,0,0,0
49166,MALB25BC4MM084679,4,2021,50383,10,0,1,0,0
49167,MALB25BC4MM084682,5,2021,8293,5,0,0,0,0
49168,MALB25BC4MM084696,8,2021,9827,14,6,2,0,0
49169,MALB25BC4MM084701,2,2021,37191,3,0,0,0,0
49170,MALB25BC4MM084715,2,2021,9819,2,0,0,0,0
49171,MALB25BC4MM085086,3,2021,55438,8,3,0,0,0
49172,MALB25BC4MM085105,4,2021,38894,3,0,0,0,0
49173,MALB25BC4MM085119,5,2021,58776,6,0,2,0,0
49174,MALB25BC4MM085122,7,2021,4242,7,0,0,0,0
49175,MALB25BC4MM085234,7,2021,8527,11,0,0,0,0
49176,MALB25BC4MM085248,4,2021,9993,4,0,0,0,0
49177,MALB25BC4MM085251,1,2021,9280,1,0,0,0,1
49178,MALB25BC4MM085279,5,2021,7734,5,0,0,0,0
49179,MALB25BC4MM085282,3,2021,33971,3,0,0,0,0
49180,MALB25BC4MM089753,3,2021,39569,3,0,0,0,0
49181,MALB25BC4MM089767,4,2021,49266,2,1,2,0,0
49182,MALB25BC4MM089770,2,2021,2,2,0,0,0,0
49183,MALB25BC4MM089784,3,2021,8580,8,2,0,0,0
49184,MALB25BC4MM091213,1,2021,30859,1,0,0,0,0
49185,MALB25BC4MM091227,3,2021,32955,3,0,0,0,0
49186,MALB25BC4MM091230,1,2021,11701,1,0,0,0,0
49187,MALB25BC4MM091244,2,2021,48947,2,0,0,0,0
49188,MALB25BC4MM091633,3,2021,55408,3,0,0,0,0
49189,MALB25BC4MM091647,4,2021,68919,3,0,0,1,0
49190,MALB25BC4MM091650,4,2021,47215,4,0,0,0,0
49191,MALB25BC4MM091664,4,2021,40318,3,0,0,0,0
49192,MALB25BC4MM091678,4,2021,8922,5,0,0,0,0
49193,MALB25BC4MM091681,6,2021,77309,6,0,0,0,0
49194,MALB25BC4MM091700,4,2021,4260,4,0,0,0,0
49195,MALB25BC4MM091714,1,2021,56306,1,0,0,0,0
49196,MALB25BC4MM091745,5,2021,8234,4,0,0,0,0
49197,MALB25BC4MM091809,6,2021,6236,6,4,2,0,0
49198,MALB25BC4MM091812,3,2021,9822,6,0,0,0,0
49199,MALB25BC4MM091826,5,2021,61784,7,0,0,0,0
49200,MALB25BC4MM091857,1,2021,1,0,0,0,0,0
49201,MALB25BC4MM091860,3,2021,52505,3,0,0,0,0
49202,MALB25BC4MM092264,8,2021,9928,10,0,0,0,0
49203,MALB25BC4MM092278,3,2021,6045,3,0,0,0,0
49204,MALB25BC4MM092295,3,2021,9007,3,0,0,0,0
49205,MALB25BC4MM092300,3,2021,47711,4,0,0,0,0
49206,MALB25BC4MM092314,3,2021,51211,4,0,0,0,0
49207,MALB25BC4MM092913,6,2021,9385,17,8,2,0,0
49208,MALB25BC4MM092930,6,2021,8165,4,0,0,0,0
49209,MALB25BC4MM092944,5,2021,7764,5,0,2,0,0
49210,MALB25BC4MM092958,7,2021,8972,7,0,0,0,0
49211,MALB25BC4MM093284,2,2021,4326,4,0,0,0,0
49212,MALB25BC4MM094113,3,2021,4563,4,0,0,0,0
49213,MALB25BC4MM094130,5,2021,9353,5,0,0,0,0
49214,MALB25BC4MM094144,7,2021,37331,7,0,0,0,0
49215,MALB25BC4MM094158,3,2021,6037,3,0,0,0,0
49216,MALB25BC4MM094175,1,2021,51832,2,0,0,0,0
49217,MALB25BC4MM101299,1,2021,11,4,2,0,0,0
49218,MALB25BC4MM101304,1,2021,7069,1,0,0,0,0
49219,MALB25BC4MM101710,6,2021,9416,5,0,0,0,0
49220,MALB25BC4MM101724,7,2021,6460,8,0,0,0,0
49221,MALB25BC4MM101741,2,2021,31634,2,0,0,0,0
49222,MALB25BC4MM101755,5,2021,9663,5,0,0,0,0
49223,MALB25BC4MM101772,6,2021,7464,5,0,0,0,0
49224,MALB25BC4MM101786,4,2021,2276,11,0,0,0,0
49225,MALB25BC4MM101805,3,2021,8232,3,0,0,0,0
49226,MALB25BC4MM101819,1,2021,21236,0,0,0,0,0
49227,MALB25BC4MM101822,4,2021,7558,4,0,0,0,0
49228,MALB25BC4MM101836,1,2021,4900,5,2,1,0,0
49229,MALB25BC4MM101853,3,2021,6885,2,1,0,0,0
49230,MALB25BC4MM102274,4,2021,40051,4,0,0,0,0
49231,MALB25BC4MM102288,6,2021,70633,4,0,0,0,0
49232,MALB25BC4MM102405,6,2021,69791,6,0,0,0,0
49233,MALB25BC4MM102419,4,2021,4784,5,1,0,0,0
49234,MALB25BC4MM102422,4,2021,9208,3,0,0,0,0
49235,MALB25BC4MM102792,2,2021,5914,2,0,0,0,0
49236,MALB25BC4MM102808,3,2021,40728,4,0,0,0,0
49237,MALB25BC4MM102873,1,2021,19897,1,0,0,0,0
49238,MALB25BC4MM106373,3,2021,8942,10,4,0,0,0
49239,MALB25BC4MM106387,5,2021,8,10,4,0,0,0
49240,MALB25BC4MM106390,1,2021,14712,1,0,0,0,0
49241,MALB25BC4MM106406,1,2021,7504,2,0,0,0,0
49242,MALB25BC4MM106776,5,2021,57960,5,0,0,0,0
49243,MALB25BC4MM106793,7,2021,8,20,8,0,0,0
49244,MALB25BC4MM106809,4,2021,8595,4,0,0,0,0
49245,MALB25BC4MM106826,3,2021,4055,9,5,2,0,0
49246,MALB25BC4MM106843,3,2021,28805,2,0,0,0,0
49247,MALB25BC4MM106860,5,2021,25833,5,0,0,0,0
49248,MALB25BC4MM106874,2,2021,83416,3,0,0,0,0
49249,MALB25BC4MM112223,3,2021,5901,5,0,0,0,0
49250,MALB25BC4MM112237,4,2021,41051,5,0,0,0,0
49251,MALB25BC4MM112254,4,2021,8859,3,0,0,0,0
49252,MALB25BC4MM112268,4,2021,9326,4,0,0,0,0
49253,MALB25BC4MM112271,1,2021,28587,1,0,0,0,0
49254,MALB25BC4MM112285,5,2021,74950,8,0,0,0,0
49255,MALB25BC4MM117129,4,2021,6260,9,0,0,0,0
49256,MALB25BC4MM117146,4,2021,6730,4,0,0,0,0
49257,MALB25BC4MM117177,5,2021,9855,4,0,0,0,0
49258,MALB25BC4MM117180,2,2021,20979,0,0,0,0,0
49259,MALB25BC4MM117194,3,2021,42925,7,5,0,0,0
49260,MALB25BC4MM117213,5,2021,50375,4,0,0,0,0
49261,MALB25BC4MM117227,2,2021,6021,7,3,0,0,0
49262,MALB25BC4MM117230,2,2021,5789,10,3,0,0,0
49263,MALB25BC4MM117244,16,2021,94429,11,1,0,0,0
49264,MALB25BC4MM117258,7,2021,9738,6,2,0,0,0
49265,MALB25BC4MM117261,6,2021,69517,10,0,0,0,0
49266,MALB25BC4MM119883,2,2021,21234,2,0,0,0,0
49267,MALB25BC4MM122766,1,2021,19961,1,0,0,0,0
49268,MALB25BC4MM122864,5,2021,91233,6,0,0,0,0
49269,MALB25BC4MM122878,5,2021,6,3,0,1,0,0
49270,MALB25BC4MM122881,1,2021,5000,2,0,0,0,0
49271,MALB25BC4MM122895,2,2021,50820,2,0,0,0,0
49272,MALB25BC4MM122900,4,2021,55341,4,0,0,0,0
49273,MALB25BC4MM123173,3,2021,30537,2,0,0,0,0
49274,MALB25BC4MM123187,4,2021,9107,7,0,0,0,0
49275,MALB25BC4MM123190,5,2021,609,6,0,0,0,0
49276,MALB25BC4MM123223,4,2021,41125,5,0,0,0,0
49277,MALB25BC4MM123240,5,2021,6949,3,0,0,0,0
49278,MALB25BC4MM124467,3,2021,28376,3,0,0,0,0
49279,MALB25BC4MM124484,1,2021,13135,1,0,0,0,0
49280,MALB25BC4MM124498,6,2021,9551,5,0,0,0,0
49281,MALB25BC4MM124503,3,2021,44835,3,0,0,0,0
49282,MALB25BC4MM124520,3,2021,9001,7,2,0,0,0
49283,MALB25BC4MM124534,5,2021,9153,8,0,0,0,0
49284,MALB25BC4MM124548,2,2021,55288,2,0,0,0,0
49285,MALB25BC4MM124551,5,2021,9808,5,0,0,0,0
49286,MALB25BC4MM124985,4,2021,7574,4,0,0,0,0
49287,MALB25BC4MM124999,4,2021,46719,4,0,0,0,0
49288,MALB25BC4MM125005,5,2021,8149,6,0,0,0,0
49289,MALB25BC4MM125022,1,2021,35174,1,0,0,0,0
49290,MALB25BC4MM125036,4,2021,3623,6,3,0,0,0
49291,MALB25BC4MM125053,2,2021,23647,3,0,0,0,0
49292,MALB25BC4MM125067,2,2021,33322,2,0,0,0,0
49293,MALB25BC4MM125070,4,2021,6195,7,0,1,0,0
49294,MALB25BC4MM125716,1,2021,52237,0,0,0,0,0
49295,MALB25BC4MM125733,6,2021,60806,11,0,0,0,0
49296,MALB25BC4MM125747,4,2021,9596,4,0,0,0,0
49297,MALB25BC4MM125750,4,2021,7946,4,0,0,0,0
49298,MALB25BC4MM125778,2,2021,6789,3,0,0,0,0
49299,MALB25BC4MM125781,5,2021,50254,4,0,0,0,0
49300,MALB25BC4MM129328,1,2021,2407,1,0,0,0,0
49301,MALB25BC4MM129331,2,2021,5451,2,0,0,0,0
49302,MALB25BC4MM129359,4,2021,9587,4,0,1,0,0
49303,MALB25BC4MM129362,3,2021,9688,2,0,0,0,0
49304,MALB25BC4MM129376,2,2021,6862,2,0,0,0,0
49305,MALB25BC4MM129393,6,2021,68598,6,0,0,0,1
49306,MALB25BC4MM129412,4,2021,6696,4,0,0,0,0
49307,MALB25BC4MM129457,8,2021,9747,5,0,0,0,0
49308,MALB25BC4MM129460,3,2021,5109,14,4,0,0,0
49309,MALB25BC4MM129488,1,2021,54093,2,0,0,0,0
49310,MALB25BC4MM129510,1,2021,10998,1,0,0,0,0
49311,MALB25BC4MM129538,6,2021,56460,6,0,0,0,0
49312,MALB25BC4MM129555,4,2021,30065,2,0,0,0,0
49313,MALB25BC4MM129572,3,2021,6666,4,0,0,0,0
49314,MALB25BC4MM129586,2,2021,44853,1,0,0,0,0
49315,MALB25BC4MM129605,2,2021,2788,9,3,1,0,0
49316,MALB25BC4MM129992,3,2021,5772,6,0,0,0,0
49317,MALB25BC4MM130026,5,2021,5122,5,0,0,0,0
49318,MALB25BC4MM130043,5,2021,50009,8,0,0,0,0
49319,MALB25BC4MM130057,4,2021,854,4,0,0,0,0
49320,MALB25BC4MM130074,1,2021,7460,2,0,0,0,0
49321,MALB25BC4MM131368,1,2021,35984,1,0,0,0,0
49322,MALB25BC4MM135257,3,2021,5456,8,0,0,0,0
49323,MALB25BC4MM135260,2,2021,2899,8,3,0,0,0
49324,MALB25BC4MM135548,4,2021,7051,4,1,0,0,0
49325,MALB25BC4MM135565,5,2021,4111,21,8,3,0,0
49326,MALB25BC4MM135579,1,2021,4588,1,0,0,0,0
49327,MALB25BC4MM135582,4,2021,8909,8,0,0,0,0
49328,MALB25BC4MM135940,4,2021,35193,4,0,0,0,0
49329,MALB25BC4MM140863,2,2021,17840,2,0,0,0,0
49330,MALB25BC4MM140877,2,2021,9827,4,0,0,0,0
49331,MALB25BC4MM140880,5,2021,61118,4,0,0,0,0
49332,MALB25BC4MM140894,3,2021,6114,3,0,0,0,0
49333,MALB25BC4MM140930,5,2021,990,5,0,0,0,0
49334,MALB25BC4MM148736,3,2021,63155,3,0,0,0,0
49335,MALB25BC4MM148753,5,2021,6713,4,0,0,0,0
49336,MALB25BC4MM148784,3,2021,9748,7,0,0,0,0
49337,MALB25BC4MM148803,2,2021,30271,7,0,0,0,0
49338,MALB25BC4MM148817,4,2021,30933,5,0,0,0,0
49339,MALB25BC4MM148834,5,2021,9467,4,0,0,0,0
49340,MALB25BC4MM148865,3,2021,7437,4,0,0,0,0
49341,MALB25BC4MM148879,3,2021,5079,4,0,0,0,0
49342,MALB25BC4MM148882,4,2021,9077,5,0,0,0,0
49343,MALB25BC4MM148896,2,2021,6000,4,0,0,0,0
49344,MALB25BC4MM148901,4,2021,9080,8,0,0,0,0
49345,MALB25BC4MM148929,7,2021,7110,5,0,0,0,0
49346,MALB25BC4MM149627,3,2021,6496,3,0,0,0,0
49347,MALB25BC4MM149630,1,2021,37057,0,0,0,0,0
49348,MALB25BC4MM149644,2,2021,33836,2,0,0,0,0
